URL,Title,Location,Price,Bedrooms,Bathrooms,Area,PropertyType
https://www.mawa.om/en/rent/commercial-office-space-for-rent-in-al-khoud-ref-54ic-1749985732-1173,Commercial Office Space for Rent in Al Khoud | REF 54iC,"Al Khoud, Muscat, Oman",6 OMR,,,1363 sqr mtr,Office Space
https://www.mawa.om/en/rent/1bhk-furnished-un-furnished-apartment-for-rent-in-salam-garden-mq-1685589049-4048,1BHK Furnished & Un furnished Apartment for Rent in Salam Garden (MQ),"Madinat As Sultan Qaboos, Muscat, Oman",500 OMR,1,2,80 sqr mtr,Apartment
https://www.mawa.om/en/rent/glorious-apartment-for-rent-in-al-khuwair-ref-676ib-1748164254-4011,Glorious Apartment for Rent in Al Khuwair | REF 676iB,"Al Khuwair, Muscat, Oman",360 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2-1-br-excellent-flat-in-bousher-for-rent-1732021156-4425,2 + 1 BR Excellent Flat in Bousher for Rent,"Bawshar, Muscat, Oman",495 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-muscat-hills-ref-886bb-1737875721-2232,Shop for Rent in Muscat Hills | REF 886BB,"Muscat Hills, Muscat, Oman",15 OMR,,,47 sqr mtr,Shop
https://www.mawa.om/en/rent/32-sq-m-retail-shop-in-azaiba-1704028885-608,32 SQ M Retail Shop in Azaiba,"Azaiba, Muscat, Oman",500 OMR,,,,Shop
https://www.mawa.om/en/rent/amazing-twin-villa-for-rent-in-al-mawaleh-north-ref-927ga-1722846859-4809,Amazing Twin Villa For Rent in Al Mawaleh North | REF 927GA,"Al Mawaleh North, Muscat, Oman","1,100 OMR",5,7,,Villa
https://www.mawa.om/en/rent/office-shop-space-for-rent-in-al-khuwair-ref-63ic-1750750023-1988,Office/ Shop Space for Rent in Al Khuwair | REF 63iC,"Al Khuwair, Muscat, Oman",250 OMR,,,20 sqr mtr,Office Space
https://www.mawa.om/en/rent/luxury-independent-villa-with-lifts-for-rent-in-mq-1685588864-5023,Luxury Independent villa with lifts for Rent in MQ.,"Madinat As Sultan Qaboos, Muscat, Oman",850 OMR,4,5,,Villa
https://www.mawa.om/en/rent/1-br-maids-room-excellent-furnished-apartment-in-bousher-1744721416-470,1 BR + Maid’s Room Excellent Furnished Apartment in Bousher,"Bawshar, Muscat, Oman",500 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/nice-apartment-for-rent-in-al-qurum-ref-532tb-1722847930-5950,Nice Apartment for Rent in Al Qurum | REF 532TB,"Qurum, Muscat, Oman",250 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/upscale-apartment-for-rent-in-shatti-al-qurum-ref-585tb-1724219433-8558,Upscale Apartment for Rent in Shatti Al Qurum | REF 585TB,"Shatti Al Qurum, Muscat, Oman",400 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-bosher-ref-372bb-1722847627-9385,Fully Furnished Apartment for Rent in Bosher | REF 372BB,"Bawshar, Muscat, Oman",500 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/brand-new-flexible-offices-with-sea-views-1612879838-7443,Brand New Flexible Offices with Sea Views,,5 OMR,,,,Office Space
https://www.mawa.om/en/rent/private-smart-office-spaces-with-a-great-city-view-in-bawshar-1704006641-8957,Private Smart Office Spaces With A Great City View In Bawshar,"Bawshar, Muscat, Oman","1,085 OMR",,,,Office Space
https://www.mawa.om/en/rent/for-rent-flat-in-al-qurum-1606992558-443,For Rent Flat In Al Qurum,"Qurum, Muscat, Oman",400 OMR,3,3,170 sqr mtr,Apartment
https://www.mawa.om/en/rent/1000-sqm-ready-office-spaces-for-rent-in-prime-commercial-building-qurum-1738488562-2753,"1000 SQM Ready Office Spaces for Rent in Prime Commercial Building, Qurum","Qurum, Muscat, Oman","5,500 OMR",,,,Office Space
https://www.mawa.om/en/rent/office-space-2-persons-in-maktabi-business-center-wuttayah-for-rent-1644911516-5920,Office Space 2 Person's in Maktabi Business Center Wuttayah FOR RENT,"Wattayyah, Muscat, Oman",230 OMR,,,,Office Space
https://www.mawa.om/en/rent/offices-for-rent-in-mq-ref-452ga-1737620780-4967,Offices for Rent in MQ | REF 452GA,"Madinat As Sultan Qaboos, Muscat, Oman",450 OMR,,,90 sqr mtr,Office Space
https://www.mawa.om/en/rent/3-br-commercial-villa-in-al-khuwair-1738488141-7177,3 BR Commercial Villa in Al Khuwair,"Al Khuwair, Muscat, Oman",750 OMR,3,3,,Commercial Villa
https://www.mawa.om/en/rent/2-br-fully-furnished-flat-in-ruwi-1704010308-2909,2 BR Fully Furnished Flat in Ruwi,"Ruwi, Muscat, Oman",300 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/200-sq-m-office-space-in-qurum-1644910837-1601,200 SQ M Office Space in Qurum,"Qurum, Muscat, Oman",0 OMR,,,,Office Space
https://www.mawa.om/en/rent/furnished-villa-for-rent-in-maabilah-ref-69ic-1750933739-9376,Furnished villa for Rent in Maabilah| REF 69iC,"Al Maabilah, Muscat, Oman",450 OMR,7,7,,Villa
https://www.mawa.om/en/rent/3bhk-villa-for-rent-in-al-khuwair-1695630213-9478,3BHK Villa for Rent in Al Khuwair,"Al Khuwair, Muscat, Oman",425 OMR,3,3,,Villa
https://www.mawa.om/en/rent/for-rent-shop-in-ruwai-1604131590-7579,For Rent Shop In Ruwai,"Ruwi, Muscat, Oman",225 OMR,Open space,,130 sqr mtr,Shop
https://www.mawa.om/en/rent/attractive-villa-for-rent-in-illam-city-ref-580tb-1723985439-2123,Attractive Villa for Rent in illam City | REF 580TB,"Madinat al Ilam, Muscat, Oman",500 OMR,4,4,,Villa
https://www.mawa.om/en/rent/for-rent-villa-in-al-qurum-1603973632-7445,For Rent Villa In Al Qurum,"Qurum, Muscat, Oman",700 OMR,4,5,300 sqr mtr,Villa
https://www.mawa.om/en/rent/for-rent-flat-semi-furnished-in-al-qurum-1604312824-8215,For Rent Flat Semi Furnished In Al Qurum,"Qurum, Muscat, Oman",280 OMR,,,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/5-1-br-villa-in-mawalah-with-a-large-amazing-garden-1723697831-5578,5 + 1 BR Villa in Mawalah with a Large Amazing Garden,"Al Mawaleh, Muscat, Oman",700 OMR,5,5,,Villa
https://www.mawa.om/en/rent/beautiful-apartment-for-rent-in-al-khuwair-33-ref-488bb-1722847824-4545,Beautiful Apartment for Rent in Al Khuwair 33 | REF 488BB,"Al Khuwair, Muscat, Oman",210 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/5-br-nice-villa-for-rent-in-bousher-1726986158-9835,5 BR Nice Villa for Rent in Bousher,"Bawshar, Muscat, Oman",750 OMR,5,6,,Villa
https://www.mawa.om/en/rent/3-1-amazing-fully-furnished-duplex-flat-for-rent-in-muscat-bay-1717506068-8102,3 + 1 Amazing Fully Furnished Duplex Flat for Rent in Muscat Bay,"Muscat Bay, Muscat, Oman","1,600 OMR",3,4,,Apartment
https://www.mawa.om/en/rent/for-rent-town-house-in-madinat-al-sultan-qaboos-1614063305-5659,For Rent Town House In  Madinat Al Sultan Qaboos,"Madinat As Sultan Qaboos,...",350 OMR,2,2,200 sqr mtr,Land
https://www.mawa.om/en/rent/1-br-cozy-apartment-in-ruwi-amenities-nearby-1732020960-427,1 BR Cozy Apartment in Ruwi – Amenities Nearby,"Ruwi, Muscat, Oman",200 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-warehouse-and-offices-for-rent-in-ghala-ref-404tb-1722847683-751,Fully Furnished Warehouse and Offices for Rent in Ghala| REF 404TB,"Ghala, Muscat, Oman","12,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/beautiful-4brmaidroom-villa-for-rent-in-qurum-near-american-clinic-1685593053-3329,Beautiful 4BR+Maidroom Villa for rent in Qurum near American Clinic,,750 OMR,4,4,,Villa
https://www.mawa.om/en/rent/beautiful-4br-maidroom-villa-for-rent-in-madinat-qaboos-1685591339-4632,Beautiful 4BR + Maidroom Villa for Rent In Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",750 OMR,4,5,,Villa
https://www.mawa.om/en/rent/amazing-stunning-four-bedroom-townhouses-madinat-al-sultan-qaboos-muscat-1624422721-5136,"Amazing stunning four bedroom townhouses - Madinat Al Sultan Qaboos , Muscat","Madinat As Sultan Qaboos, Muscat, Oman",750 OMR,4,5,,Townhouse
https://www.mawa.om/en/rent/brand-new-offices-for-rent-in-al-maabila-ref-320tb-1722847529-397,Brand New Offices for Rent in Al Maabila | REF 320TB,,400 OMR,,2,,Commercial
https://www.mawa.om/en/rent/first-floor-5br-villa-for-rent-in-al-khuwair-1685593305-7453,First floor 5BR Villa for rent in Al Khuwair,"Al Khuwair, Muscat, Oman",350 OMR,5,3,,Villa
https://www.mawa.om/en/rent/amazing-standalone-villa-for-rent-in-al-azaiba-ref-529tb-1722847910-6131,Amazing Standalone Villa for Rent in Al Azaiba | REF 529TB,"Azaiba, Muscat, Oman","1,400 OMR",7+1,5,,Villa
https://www.mawa.om/en/rent/great-standalone-villa-for-rent-in-shatti-al-qurum-ref-21ga-1731503627-3250,Great Standalone villa for Rent in Shatti Al Qurum| REF 21GA,"Shatti Al Qurum, Muscat, Oman","1,400 OMR",7,8,400 sqr mtr,Villa
https://www.mawa.om/en/rent/furnished-office-space-for-rent-in-mq-ref-929yb-1741860022-8782,Furnished Office Space for Rent in MQ | REF 929YB,"Madinat As Sultan Qaboos, Muscat, Oman",5 OMR,,,311 sqr mtr,Office Space
https://www.mawa.om/en/rent/beautiful-fully-furnished-2-bedroomsprivate-parking-town-house-for-rent-in-al-mouj-1716447906-7245,Beautiful fully furnished 2 Bedrooms+Private Parking Town House For Rent in Al Mouj,"Al Mouj, Muscat, Oman",850 OMR,2,3,205 sqr mtr,Townhouse
https://www.mawa.om/en/rent/nice-twin-villa-for-rent-in-mq-ref-540ma-1722847864-3664,Nice Twin Villa for Rent in MQ | REF 540MA,,750 OMR,5,6,,Villa
https://www.mawa.om/en/rent/brand-new-highway-facing-and-flexible-offices-1612880924-7701,Brand New Highway Facing and Flexible Offices,,6 OMR,,,,Office Space
https://www.mawa.om/en/rent/3-br-fantastic-apartment-in-al-khuwair-1719299534-7930,3 BR Fantastic Apartment in Al Khuwair,"Al Khuwair, Muscat, Oman",360 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/fully-furnished-one-bedroom-apartment-in-rimal-bausher-1720444405-9542,Fully furnished one bedroom apartment in Rimal Bausher,,375 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/915sqm-commercial-space-available-for-rent-in-madinat-qaboos-1716448250-8891,915sqm Commercial Space Available for Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman","6,405 OMR",,,915 sqr mtr,Office Space
https://www.mawa.om/en/rent/office-space-for-rent-in-muscat-hillsref-237yb-1722847426-334,Office Space for Rent in Muscat Hills|REF 237YB,"Muscat Hills, Muscat, Oman",425 OMR,,,,Commercial
https://www.mawa.om/en/rent/three-and-four-bedroom-villa-ocean-beach-front-villa-in-shatti-al-qurum-1631594567-191,"Three and four Bedroom Villa, Ocean Beach  Front Villa in Shatti Al Qurum, Muscat","Shatti Al Qurum, Muscat, Oman","2,500 OMR",3,,,Villa
https://www.mawa.om/en/rent/shop-and-showroom-for-rent-in-al-misfah-ref-234bb-1722847425-1554,Shop and Showroom for Rent in Al Misfah | REF 234BB,"Misfah, Muscat, Oman",140 OMR,,,,Commercial
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-ruwi-ref-70bc-1750942399-686,Budget Apartment for Rent in Ruwi| REF 70BC,"Ruwi, Muscat, Oman",325 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/modern-standalone-villa-for-rent-in-al-amarat-ref-29yc-1747720868-3599,Modern Standalone Villa for Rent in Al Amarat| REF 29YC,"Al Amarat, Muscat, Oman",800 OMR,5,8,300 sqr mtr,Villa
https://www.mawa.om/en/rent/luxury-apartment-for-rent-in-muscat-oasis-ref-614ya-1722846068-3856,Luxury Apartment for Rent in Muscat Oasis |REF 614YA,"Bawshar, Muscat, Oman",375 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/new-office-space-for-rent-in-al-maabila-ref-400ta-1738564545-9082,New Office Space for Rent in Al Maabila | REF 400TA,"Al Maabilah, Muscat, Oman",13 OMR,,,56 sqr mtr,Office Space
https://www.mawa.om/en/rent/3-br-cozy-apartment-in-al-khuwair-1738488192-3989,3 BR Cozy Apartment in Al Khuwair,"Al Khuwair, Muscat, Oman",280 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/ref920-5-floors-villa-approved-for-residential-commercial-in-al-khuwair-for-rent-1687423031-5703,#REF920  5 Floors Villa approved for Residential & Commercial in Al Khuwair for Rent,"Al Khuwair, Muscat, Oman","1,500 OMR",4,5,647 sqr mtr,Commercial Villa
https://www.mawa.om/en/rent/2-months-free-furnished-office-space-available-for-rent-in-madinat-sultan-qaboos-1707290405-5403,(2 Months Free) Furnished Office Space Available for Rent in Madinat Sultan Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",400 OMR,,,65 sqr mtr,Office Space
https://www.mawa.om/en/rent/furnished-townhouse-for-rent-in-bosher-ref-715ib-1745751617-6438,Furnished Townhouse for Rent in Bosher | REF 715iB,"Bawshar, Muscat, Oman",550 OMR,4,4,,Townhouse
https://www.mawa.om/en/rent/2-br-modern-brand-new-marina-view-apartment-in-al-mouj-juman-2-1744722681-8783,2 BR Modern Brand New Marina View Apartment in Al Mouj – Juman 2,"Al Mouj, Muscat, Oman","1,150 OMR",2,3,,Apartment
https://www.mawa.om/en/rent/71-sqm-office-space-in-muscat-hills-1745130810-3752,71 SQM Office Space in Muscat Hills,"Muscat Hills, Muscat, Oman",600 OMR,,,,Office Space
https://www.mawa.om/en/rent/2-br-luxury-apartment-al-mouj-marina-sea-view-1744722422-4148,2 BR Luxury Apartment | Al Mouj | Marina & Sea View,"Al Mouj, Muscat, Oman",950 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/furnished-one-bedroom-apartment-muscat-hills-1728283360-6229,"Furnished one bedroom apartment ,Muscat Hills","Muscat Hills, Muscat, Oman",425 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/250-sqm-office-spaces-in-prime-commercial-building-qurum-1738488540-7585,250 SQM Office Spaces in Prime Commercial Building – Qurum,"Qurum, Muscat, Oman","1,375 OMR",,,,Office Space
https://www.mawa.om/en/rent/shop-for-rent-in-al-mawaleh-south-ref-927mb-1741774217-1898,Shop for Rent in Al Mawaleh South | REF 927MB,"Al Mawaleh, Muscat, Oman",360 OMR,,,33 sqr mtr,Shop
https://www.mawa.om/en/rent/penthouse-available-for-rent-in-muscat-bay-1685591038-3705,Penthouse Available for Rent in Muscat Bay,"Muscat Bay, Muscat, Oman","1,200 OMR",3,5,,Apartment
https://www.mawa.om/en/rent/nice-twin-villa-for-rent-in-al-qurum-ref-50gb-1747293135-4530,Nice Twin Villa for Rent in Al Qurum | REF 50GB,"Qurum, Muscat, Oman",600 OMR,3,4,,Twin Villa
https://www.mawa.om/en/rent/4-br-1-maids-room-great-villa-in-azaiba-near-al-fair-1734323903-5378,4 BR + 1 Maid’s Room Great Villa in Azaiba Near Al Fair,"Azaiba, Muscat, Oman",650 OMR,4,4,,Villa
https://www.mawa.om/en/rent/multiple-office-spaces-located-in-duqm-for-rent-50-250-sqm-1708317451-9633,Multiple Office Spaces Located in Duqm for Rent - 50 - 250 SQM,,"1,500 OMR",,,,Office Space
https://www.mawa.om/en/rent/budget-office-space-for-rent-in-azaiba-ref-976yb-1745141490-2641,Budget Office space for Rent in Azaiba| REF 976YB,"Azaiba, Muscat, Oman",375 OMR,2,2,,Office Space
https://www.mawa.om/en/rent/2bhk-with-balcony-fully-furnished-flat-for-rent-in-gubrah-north-close-to-beach-1707290209-4240,2BHK with Balcony Fully Furnished Flat for Rent in Gubrah North close to beach,,450 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-shatti-al-qurum-ref-865bb-1735213595-3533,Shop for Rent in Shatti Al Qurum | REF 865BB,"Shatti Al Qurum, Muscat, Oman","1,750 OMR",,,115 sqr mtr,Shop
https://www.mawa.om/en/rent/luxury-marina-view-apartment-for-rent-in-al-mouj-ref-286bb-1722847497-8271,Luxury Marina View apartment for Rent in Al Mouj | REF 286BB,"Al Mouj, Muscat, Oman","1,400 OMR",3,4,,Apartment
https://www.mawa.om/en/rent/luxurious-well-designed-5br-villa-available-for-rent-in-al-mouj-1716448268-8749,Luxurious well designed 5BR Villa available for rent in Al Mouj,"Al Mouj, Muscat, Oman","1,700 OMR",5,6,,Villa
https://www.mawa.om/en/rent/three-bedroom-villa-contemporary-type-3-reehan-residences-al-mouj-1720444081-7660,"Three bedroom villa, Contemporary Type 3, Reehan Residences, Al Mouj","Al Mouj, Muscat, Oman","1,250 OMR",3,2,,Villa
https://www.mawa.om/en/rent/modern-four-bedroom-villa-al-hail-north-1720444337-477,"Modern Four Bedroom Villa, Al Hail North","Al Hail North, Muscat, Oman",700 OMR,4,4,,Villa
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-in-bosher-ref-420bb-1722847702-7720,Brand New Office Space for Rent in Bosher |REF 420BB,"Bawshar, Muscat, Oman","1,100 OMR",,2,,Commercial
https://www.mawa.om/en/rent/six-bedroom-twin-villa-azaiba-1693225711-134,"Six bedroom twin villa, Azaiba","Azaiba, Muscat, Oman",750 OMR,6,6,,Twin Villa
https://www.mawa.om/en/rent/commercial-stand-alone-villa-for-rent-in-shatti-al-qurum-ref-193bb-1722847348-5865,Commercial Stand Alone villa for Rent in Shatti Al Qurum | REF 193BB,"Shatti Al Qurum, Muscat, Oman","1,700 OMR",5,6,,Commercial
https://www.mawa.om/en/rent/five-bedroom-plus-maids-room-villa-in-shatti-al-qurum-1678597651-9724,Five-bedroom plus maids room villa in Shatti Al Qurum,"Shatti Al Qurum, Muscat, Oman","1,850 OMR",5,,,Villa
https://www.mawa.om/en/rent/1-br-fully-furnished-apartment-in-sifah-for-sale-1704006865-5688,1 BR Fully Furnished Apartment in Sifah For Sale,"Al Sifah, Muscat, Oman","63,000 OMR",,,,Apartment
https://www.mawa.om/en/rent/luxury-apartment-for-rent-in-al-mouj-ref-838ta-1722847937-8712,Luxury Apartment for Rent in Al Mouj |REF 838TA,"Al Mouj, Muscat, Oman",650 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/71-sqm-bright-office-space-mawaleh-mazoon-street-1744801710-9021,"71 SQM Bright Office Space – Mawaleh, Mazoon Street","Al Mawaleh, Muscat, Oman",700 OMR,,,,Office Space
https://www.mawa.om/en/rent/amazing-standalone-villa-for-rent-in-shatti-al-qurum-ref-581tb-1723985443-3317,Amazing Standalone Villa for Rent in Shatti Al Qurum| REF 581TB,"Shatti Al Qurum, Muscat, Oman","1,850 OMR",5+2,7,,Villa
https://www.mawa.om/en/rent/four-bedroom-fully-furnished-townhouse-barr-al-jissah-muscat-oman-1650257983-5842,"Four bedroom  Fully Furnished Townhouse- Barr Al Jissah, Muscat, Oman","Barr Al Jissah, Muscat, Oman","1,600 OMR",4,4,,Villa
https://www.mawa.om/en/rent/bausher-brand-new-4-bedroom-villa-with-private-pool-1738153256-5430,Bausher - Brand new 4-bedroom villa with private pool,,"1,450 OMR",4,6,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-al-mouj-1604135525-8676,For Rent Flat In Al Mouj,"Al Mouj, Muscat, Oman",450 OMR,1,1,85 sqr mtr,Apartment
https://www.mawa.om/en/rent/1-br-cozy-apartment-skyline-duqm-1729061957-286,1 BR Cozy Apartment – Skyline Duqm,,160 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/alkhod-hy-alkothr-1606117983-5530,"2BHK Apartment for rent in Al Khoud, Seeb",,200 OMR,2,3,110 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-flat-fully-furnished-in-al-muscat-bay-1603965198-4286,For Rent Flat  (Fully Furnished) In Al  Muscat Bay,"Muscat - Other, Muscat, Oman",900 OMR,2,3,300 sqr mtr,Apartment
https://www.mawa.om/en/rent/spacious-furnished-apartment-for-rent-in-al-ghubra-north-ref-47yc-1749551157-7079,Spacious Furnished Apartment for Rent in Al Ghubra North| REF 47YC,"Ghubrah North, Muscat, Oman",500 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fancy-standalone-villa-for-rent-in-illam-city-ref-608mb-1740558611-7268,Fancy Standalone Villa for Rent in illam City | REF 608MB,"Madinat As Sultan Qaboos, Muscat, Oman","2,500 OMR",7,9,,Villa
https://www.mawa.om/en/rent/for-rent-fully-furnished-studio-in-al-khuwair-1608465030-7874,For Rent Fully Furnished Studio In Al Khuwair,"Al Khuwair, Muscat, Oman",200 OMR,studio,1,70 sqr mtr,Apartment
https://www.mawa.om/en/rent/one-bedroom-apartment-muscat-bay-1683693173-9885,"One bedroom apartment, Muscat Bay","Muscat Bay, Muscat, Oman",500 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/huge-camp-for-rent-in-ghala-ref-445bb-1715511991-4589,Huge Camp for Rent in Ghala |REF 445BB,"Ghala, Muscat, Oman",Price on request,Open space,,80000 sqr mtr,Commercial
https://www.mawa.om/en/rent/three-bedroom-apartment-in-jasmin-complex-al-khuwair-muscat-oman-1630846658-5943,Three bedroom apartment in Jasmin Complex | Al Khuwair Muscat Oman,"Al Khuwair, Muscat, Oman",500 OMR,3,,,Apartment
https://www.mawa.om/en/rent/2-br-compact-flat-in-wadi-kabir-1730785440-5073,2 BR Compact Flat in Wadi Kabir,"Al Wadi Al Kabir, Muscat, Oman",330 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/5-br-1-maids-room-exceptional-bedroom-villa-in-madinat-ilam-1730182749-3094,5 BR + 1 Maid’s Room Exceptional Bedroom Villa in Madinat Ilam,"Madinat al Ilam, Muscat, Oman","1,450 OMR",5,6,,Villa
https://www.mawa.om/en/rent/2-br-compact-apartment-in-ghubra-near-muscat-grand-mall-1738487768-5755,"2 BR Compact Apartment in Ghubra, Near Muscat Grand Mall",,400 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/1-br-maids-room-furnished-apartment-in-bowsher-1738488228-2301,1 BR + Maid’s Room Furnished Apartment in Bowsher,"Bawshar, Muscat, Oman",550 OMR,1,3,,Apartment
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-muscat-hills-ref-449mb-1752476272-5380,Fully Furnished Apartment for Rent in Muscat Hills | REF 449MB,"Muscat Hills, Muscat, Oman",300 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/3-br-great-apartment-in-al-khuwair-1744788301-1937,3 BR Great Apartment in Al Khuwair,"Al Khuwair, Muscat, Oman",300 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/commercial-shop-for-rent-in-azaiba-ref-81bc-1752146807-1321,Commercial Shop for Rent in Azaiba| REF 81BC,"Azaiba, Muscat, Oman",600 OMR,,,43 sqr mtr,Shop
https://www.mawa.om/en/rent/2-br-great-apartment-in-muscat-hills-with-amenities-1744789137-1749,2 BR Great Apartment in Muscat Hills with Amenities,"Muscat Hills, Muscat, Oman",450 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/for-rent-villa-in-al-muna-bousher-1606665580-5707,For Rent Villa In Al Muna Bousher,"Bawshar, Muscat, Oman",550 OMR,4,5,400 sqr mtr,Villa
https://www.mawa.om/en/rent/penthouse-apartment-for-rent-in-muscat-hills-ref-941mb-1743057729-8612,Penthouse Apartment for Rent in Muscat Hills | REF 941MB,"Muscat Hills, Muscat, Oman",850 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/excellent-townhouse-for-rent-in-illam-city-ref-452mb-1715760859-1039,Excellent Townhouse for Rent in illam City | REF 452MB,"Madinat al Ilam, Muscat, Oman",700 OMR,5,5,300 sqr mtr,Townhouse
https://www.mawa.om/en/rent/77-sqm-office-space-in-muscat-hills-for-rent-1720441195-4761,77 SQM Office Space in Muscat Hills for RENT!,"Muscat Hills, Muscat, Oman",539 OMR,,,,Office Space
https://www.mawa.om/en/rent/3-br-cozy-apartment-bausher-1730786015-9551,3 BR Cozy Apartment - Bausher,"Bawshar, Muscat, Oman",665 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/office-space-in-ghala-1-month-for-free-130-sqm-for-rent-1685539067-1294,Office Space In Ghala 1 Month For Free 130 SQM For Rent,"Ghala, Muscat, Oman",390 OMR,,,130 sqr mtr,Office Space
https://www.mawa.om/en/rent/4-br-spacious-villa-in-a-private-compound-qurum-29-1738488783-4287,4 BR Spacious Villa in a Private Compound - Qurum 29,"Qurum, Muscat, Oman",600 OMR,4,5,,Villa
https://www.mawa.om/en/rent/468-sqm-commercial-spaces-for-rent-msq-1723984235-8724,468 SQM Commercial Spaces for Rent – MSQ,"Madinat As Sultan Qaboos, Muscat, Oman","3,744 OMR",,,,Office Space
https://www.mawa.om/en/rent/brand-new-offices-for-rent-in-al-khoud-souq-with-basement-parking-1668587766-4682,Office/shop for rent on the first floor in Souq Al Khoudh,"Al Khoud, Muscat, Oman",430 OMR,,,67 sqr mtr,Office Space
https://www.mawa.om/en/rent/spacious-townhouse-for-rent-in-qurum-ref-920yb-1741158771-9161,Spacious Townhouse for Rent in Qurum | REF 920YB,"Qurum, Muscat, Oman",600 OMR,4,5,,Townhouse
https://www.mawa.om/en/rent/apartment-type-3c-1-almeria-north-al-mouj-muscat-1686462986-144,"Apartment Type 3C-1, Almeria North, Al Mouj Muscat","Al Mouj, Muscat, Oman","1,550 OMR",3,3,,Apartment
https://www.mawa.om/en/rent/upscale-standalone-villa-for-rent-in-shatti-al-qurum-ref-793-ib-1731574274-2170,Upscale Standalone Villa for Rent in Shatti Al Qurum| REF 793 iB,"Shatti Al Qurum, Muscat, Oman","1,400 OMR",5,5,300 sqr mtr,Villa
https://www.mawa.om/en/rent/commercial-building-for-rent-in-al-khoud-ref-963yb-1744534900-2940,Commercial Building for Rent in Al Khoud| REF 963YB,"Al Khoud, Muscat, Oman","3,500 OMR",,,1060 sqr mtr,Whole Building
https://www.mawa.om/en/rent/amazing-twin-villa-for-rent-in-al-ghubra-north-ref-214me-1723363182-667,Amazing Twin Villa for Rent in Al Ghubra North | REF 214ME,,550 OMR,5,7,,Villa
https://www.mawa.om/en/rent/2-br-semi-furnished-apartment-with-swimming-pool-in-qurum-1744788367-5614,2 BR Semi-Furnished Apartment with Swimming Pool in Qurum,"Qurum, Muscat, Oman",440 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/brilliant-commercial-showroom-for-rent-in-al-azaiba-ref-253yb-1722847462-8739,Brilliant Commercial Showroom for Rent in Al Azaiba | REF 253YB,"Azaiba, Muscat, Oman",5 OMR,,,,Commercial
https://www.mawa.om/en/rent/renovated-standalone-villa-for-rent-in-azaiba-ref-965bb-1744540472-6003,Renovated Standalone Villa for Rent in Azaiba| REF 965BB,"Azaiba, Muscat, Oman","1,500 OMR",6,6,,Villa
https://www.mawa.om/en/rent/luxury-villa-for-rent-in-al-azaiba-ref-191mb-1722847340-4937,Luxury Villa For Rent In Al Azaiba | REF 191MB,"Azaiba, Muscat, Oman",950 OMR,5,6,,Villa
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-in-al-khuwair-ref-816yb-1732687521-7528,Brand New Office Space for Rent in Al Khuwair |REF 816YB,"Al Khuwair, Muscat, Oman","1,120 OMR",,,280 sqr mtr,Office Space
https://www.mawa.om/en/rent/type-b02-marina-front-apartment-marsa-one-al-mouj-muscat-1670214016-2630,"Type B02 Marina front apartment, Marsa One, Al Mouj, Muscat","Al Mouj, Muscat, Oman",900 OMR,2,2,,Apartment
